idx,w_in,l_in,nf_in,i_bias,rs,cs,rl,cl,vcm_in,tt_ok,tt_pass,tt_first_fail,peaking_db,f_pk_hz,nyquist_boost_db,g_dc_db,g_nyq_db,g_pk_db,g_top_db,vn_in_vrms,gm,gmbs,gds,vth,vds,vdsat,id_a,v_src_dc,v_out_dc,power_w,c0_pass,c1_pass,c2_pass,c0_first_fail,c1_first_fail,c2_first_fail
1068,6.84191461367944e-05,2.2019112364374338e-07,5.0,0.002505940151023231,110.12535363939065,1.7958683638500874e-13,164.5407166103063,1.5e-13,1.5319199830621162,1,0,S3_peaking,-1.0000000000065512e-05,10000000.0,-0.5361468,1.411937,0.8757902,1.411927,-5.973696,0.0002186319,0.01427397,0.002083441,0.0004353109,0.7651727,0.9754131,0.1269776,0.001252972,0.6184223,1.593835,0.004510692271841817,0,0,0,S3_peaking,S3_peaking,S3_peaking
1069,4.228397813411898e-05,2.6861709943651186e-07,8.0,0.0005193807508790293,179.0079498899208,3.874264608097319e-13,613.8090647627034,1.5e-13,1.274050409350879,1,0,S3_peaking,-0.00013199999999979894,10000000.0,-4.1302433999999995,4.451025,0.3207816,4.450893,-12.29556,0.0003460166,0.003965925,0.0007100059,5.646771e-05,0.7546531,1.200914,0.1034358,0.0002596904,0.4396857,1.6406,0.0009348853515822527,0,0,0,S3_peaking,S3_peaking,S3_peaking
1070,7.02586584666397e-05,3.5261431745886085e-07,3.0,0.0023137039920454196,155.10732283654326,7.350476788417117e-13,308.586638755032,1.5e-13,1.3636168392472767,1,0,S3_peaking,1.1132300000000006,1905461000.0,0.9869479999999999,4.206217,5.193165,5.319447,-5.152823,0.000217835,0.01074816,0.001831018,0.0001762554,0.7073121,0.9779546,0.1577931,0.001156853,0.4650564,1.443011,0.004164667185681755,0,0,0,S3_peaking,S3_peaking,S3_peaking
1071,3.4400355509843355e-05,5.749215921108998e-07,7.0,0.0006869708375703052,596.9621946140046,4.637800827164835e-12,170.4496379739435,1.5e-13,1.5706641263601442,1,0,S3_f_peak,6.135045999999999,831763800.0,5.727918,-11.95248,-6.224562,-5.817434,-10.54499,0.0004349875,0.003086294,0.0005102223,2.045927e-05,0.7503092,1.108211,0.1828122,0.0003434873,0.6332417,1.741453,0.0012365475076265493,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1072,3.21185264610425e-05,5.792524511480889e-07,5.0,0.0006136530767515835,257.2565175752174,4.2299353530619107e-13,227.65331078512767,1.5e-13,1.5481206717238092,1,0,S3_peaking,0.6991160000000001,1905461000.0,0.6135389999999994,-6.885927,-6.272388,-6.186811,-11.48719,0.00049456,0.002853951,0.0004738718,2.103034e-05,0.7447534,1.108018,0.1788802,0.0003068283,0.6221321,1.73015,0.0011045755381528504,0,0,0,S3_peaking,S3_peaking,S3_peaking
1073,5.736443541905548e-05,2.5957020505619994e-07,2.0,0.0007129056605437335,185.82844214435974,6.804707701513983e-12,683.5895270770022,1.5e-13,1.2548908071783256,1,0,S3_nyq_boost,3.18968,457088200.0,-1.7953730000000006,7.42574,5.630367,10.61542,-9.017678,0.0002405565,0.005959398,0.0009631726,0.0001152184,0.7174801,1.108165,0.09180382,0.0003564528,0.4481674,1.556332,0.0012832301889787205,0,0,0,S3_nyq_boost,S3_nyq_boost,S3_nyq_boost
1074,4.545923716674742e-05,3.489263416303964e-07,1.0,0.000954787923808131,223.5065785084924,2.4177855736062814e-13,96.72612562652174,1.5e-13,1.5928580910699688,1,0,S3_f_peak,1.6076870000000003,5495409000.0,0.9504979999999996,-9.989201,-9.038703,-8.381514,-10.93682,0.0004279713,0.005746297,0.0008854575,6.879525e-05,0.744809,1.052355,0.1311047,0.0004773944,0.7014682,1.753824,0.001718618262854636,0,0,0,S3_peaking,S3_f_peak,S3_f_peak
1075,3.881557147482844e-05,2.819147206974467e-07,3.0,0.0025650844832794235,67.51790714760129,3.141188001327546e-12,190.9344895697647,1.5e-13,1.5977274558343542,1,0,S3_peaking,1.494951,1659587000.0,1.296281,1.562974,2.859255,3.057925,-7.1049,0.0002176373,0.008738156,0.001381298,0.0002315772,0.7528694,0.9556548,0.1837797,0.001282542,0.5994637,1.555118,0.004617152069902962,0,0,0,S3_peaking,S3_peaking,S3_peaking
1076,3.434990798029949e-05,7.333587463258091e-07,4.0,0.0014749249313433439,129.85958281538447,1.2618390916049457e-13,192.32868826515164,1.5e-13,1.5526185524035643,1,0,S3_peaking,-1.3000000000040757e-05,10000000.0,-0.7125529999999998,-4.884895,-5.597448,-4.884908,-10.57043,0.0004206713,0.003864722,0.000679732,3.622108e-05,0.7066264,1.146828,0.2837358,0.0007374626,0.5113372,1.658165,0.002654864876418019,0,0,0,S3_peaking,S3_peaking,S3_peaking
1077,2.863501362343931e-05,2.564333747408902e-07,3.0,0.0025747502727434895,142.23664602445774,4.4548968874342727e-13,722.7082721709734,1.5e-13,1.5844493423040915,1,0,S3_peaking,-0.00012400000000045708,10000000.0,-3.6377420000000003,7.168922,3.53118,7.168798,-9.526634,0.0002567638,0.006753092,0.001098057,0.0007302574,0.7648105,0.3502199,0.2085667,0.001287375,0.5193834,0.8696033,0.004634550490938281,0,0,0,S3_peaking,S3_peaking,S3_peaking
1078,3.2364200998700144e-05,6.023466082991218e-07,3.0,0.0010728645675128256,390.1691058245297,5.508728868570267e-13,205.85231839703144,1.5e-13,1.1862292943814023,1,1,,3.2305400000000004,2187762000.0,3.20662,-7.85761,-4.65099,-4.62707,-10.44533,0.0004373221,0.003666233,0.0007090871,2.819216e-05,0.6592634,1.423026,0.2199238,0.0005364323,0.2665468,1.689573,0.001931156221523086,0,1,1,S3_peaking,,
1079,8.816674834948272e-05,2.6703000794970134e-07,2.0,0.003915284775586156,650.8173867494506,4.113385656115694e-12,135.16991283311333,1.5e-13,1.155316642446393,1,0,S3_peaking,17.163209000000002,1737801000.0,17.038667,-10.33744,6.701227,6.825769,-1.72184,0.0001567722,0.01841199,0.003186058,0.0003348925,0.6838451,1.25696,0.1400291,0.001957642,0.2784242,1.535384,0.007047512596055081,0,0,0,S3_peaking,S3_peaking,S3_peaking
1080,9.485441459573869e-05,1.9430331142343927e-07,8.0,0.003367998364954369,252.70391970252624,3.4183375873328154e-13,125.42632259152124,1.5e-13,1.1566404167738464,1,0,S3_f_peak,5.383254,6309573000.0,3.2571474,-4.164345,-0.9071976,1.218909,-2.710116,0.0002311515,0.02069465,0.003350506,0.0006119159,0.7219227,1.284645,0.1127211,0.001684003,0.3041353,1.58878,0.006062397056917864,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1081,4.695640146447552e-05,3.917492844601211e-07,4.0,0.0011092352199568746,454.0691606655381,3.8293940786422887e-13,634.1286517816975,1.5e-13,1.30994767851663,1,0,S3_nyq_boost,0.9425970000000001,1202264000.0,-0.23582099999999961,2.92873,2.692909,3.871327,-9.2195,0.0003144042,0.005738305,0.001008511,7.612215e-05,0.7082534,1.012341,0.1521254,0.0005546177,0.4359605,1.448301,0.001996623395922374,0,0,0,S3_nyq_boost,S3_peaking,S3_nyq_boost
1082,4.323010130293171e-05,2.0088583862792928e-07,1.0,0.0014130035088594792,482.043370546507,9.633582663803695e-13,115.44472539716995,1.5e-13,1.2247661875063045,1,0,S3_f_peak,9.680284799999999,3162278000.0,9.596409999999999,-10.6519,-1.05549,-0.9716152,-7.545482,0.0002657792,0.009204154,0.001383326,0.0001965787,0.7241342,1.350365,0.09927021,0.0007065019,0.3680706,1.718436,0.0025434063159470626,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1083,5.5262136486719876e-05,1.8162633999808852e-07,7.0,0.0009499759634558941,89.15140676573884,8.771792210129206e-12,435.5699118633171,1.5e-13,1.5243442219248304,1,0,S3_nyq_boost,1.9237729999999997,630957300.0,-0.746378,6.748318,6.00194,8.672091,-8.403352,0.0002119129,0.007328902,0.0009625985,0.0002046367,0.8088429,0.9420395,0.09122782,0.0004749887,0.65107,1.59311,0.0017099567342206093,0,0,0,S3_nyq_boost,S3_nyq_boost,S3_nyq_boost
1084,6.283584523644512e-05,7.76562789491127e-07,6.0,0.0013864456125183937,194.51568827277222,2.908911209665729e-13,581.6906504322712,1.5e-13,1.438522156192806,1,0,S3_peaking,-0.0001449999999998397,10000000.0,-4.2364109999999995,5.337666,1.101255,5.337521,-5.608274,0.0003361546,0.005150118,0.0009249436,4.354732e-05,0.6968658,0.8958717,0.2207589,0.0006932228,0.500887,1.396759,0.0024956021025331087,0,0,0,S3_peaking,S3_peaking,S3_peaking
1085,2.4976270204516293e-05,3.0931531138798085e-07,3.0,0.007425361316293098,249.4719873962375,3.6561232175591676e-13,54.02623034490634,1.5e-13,1.444553444458846,1,0,S3_f_peak,5.191424,7943282000.0,3.113760000000001,-14.25515,-11.14139,-9.063726,-10.71618,0.0004188945,0.008114562,0.001633638,0.0002612464,0.6610073,1.485088,0.3391581,0.003712681,0.1143292,1.599417,0.013365650369327577,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1086,8.13007063103322e-05,4.1536335086276146e-07,3.0,0.000868886305362541,877.728239116951,1.434734698985273e-13,63.23071884830913,1.5e-13,1.3691133680666228,1,0,S3_f_peak,10.410400000000001,19952620000.0,5.16906,-20.55104,-15.38198,-10.14064,-10.1381,0.000757206,0.006392963,0.001073441,6.029031e-05,0.7135276,1.225263,0.1133328,0.0004344466,0.5472665,1.77253,0.0015639953496525737,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1087,7.841251022309607e-05,2.591661062153576e-07,6.0,0.0034175536836979774,305.13936789594544,2.0858132655598984e-12,399.80741990113046,1.5e-13,1.2136104309559421,1,1,,8.037452,1445440000.0,7.153411999999999,3.817928,10.97134,11.85538,-2.570786,0.0001626071,0.01588168,0.002811281,0.0004331301,0.7089333,0.8011129,0.1507925,0.001708777,0.3157055,1.116818,0.006151596630656359,1,1,1,,,
1088,3.924259474578463e-05,4.5141453812518775e-07,6.0,0.004431030833961405,769.6886009317237,1.039817584103972e-12,91.93938422619104,1.5e-13,1.1024878460539853,1,0,S3_f_peak,12.789946,3311311000.0,12.709726000000002,-16.15124,-3.441514,-3.361294,-7.660657,0.0003205996,0.008394225,0.001738851,0.0001148275,0.6309592,1.573271,0.3070247,0.002215515,0.02303396,1.596305,0.00797585550113053,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1089,4.715837167286757e-05,1.5315294103757284e-07,2.0,0.001591844479588282,96.10941461951366,2.467236710491474e-13,228.18521416310105,1.5e-13,1.3464872169061488,1,0,S3_peaking,-1.7999999999851468e-05,10000000.0,-0.9533039999999997,3.431142,2.477838,3.431124,-6.727594,0.00021054,0.01104205,0.001264443,0.0003836899,0.7777463,1.13335,0.07921958,0.0007959245,0.4850314,1.618382,0.002865320063258908,0,0,0,S3_peaking,S3_peaking,S3_peaking
1090,4.6354062753486134e-05,2.918423970942929e-07,8.0,0.0009184541049528655,67.94768035482689,3.366985277023485e-12,283.7542172921001,1.5e-13,1.5628862336216032,1,0,S3_nyq_boost,0.708053,1047129000.0,-0.2690730000000001,2.294115,2.025042,3.002168,-9.48866,0.0002703377,0.005751734,0.0009302652,8.25558e-05,0.7876125,1.011806,0.1283733,0.0004592329,0.6578863,1.669692,0.001653217388915158,0,0,0,S3_nyq_boost,S3_nyq_boost,S3_nyq_boost
1091,5.759130273600853e-05,6.120885088239677e-07,8.0,0.004088187353651543,205.4957246036663,5.8858533491127825e-12,199.46540914193835,1.5e-13,1.5615341505350797,1,0,S3_f_peak,5.6553119999999995,1047129000.0,5.056496,-1.645536,3.41096,4.009776,-4.35752,0.0002179912,0.008670825,0.00152358,0.0001418651,0.7080759,0.9437627,0.3168182,0.002044094,0.4485113,1.392274,0.007358737236572778,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1092,3.600438779812866e-05,7.506296135786685e-07,5.0,0.002802820841370012,238.48085022498077,4.850244242945811e-12,329.9319701249055,1.5e-13,1.2541213613221036,1,0,S3_f_peak,4.1050429,758577600.0,2.4732049000000003,-0.4192539,2.053951,3.685789,-7.045244,0.0002903101,0.005074685,0.001044041,6.128935e-05,0.6331688,1.19913,0.3663811,0.00140141,0.1385003,1.33763,0.005045077514466022,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1093,5.5155640347473786e-05,5.93811473672947e-07,4.0,0.007012054785340646,51.43749087121797,8.897384330474791e-13,94.25979889323271,1.5e-13,1.488892045468578,1,0,S3_peaking,0.38658100000000006,3981072000.0,0.2955160000000001,-3.003657,-2.708141,-2.617076,-5.297845,0.0002495626,0.009986242,0.001970629,0.0001889251,0.6538458,1.206085,0.3747358,0.003506027,0.2634373,1.469523,0.012621698613613163,0,0,0,S3_peaking,S3_peaking,S3_peaking
1094,8.480361571892323e-05,2.797343765626631e-07,2.0,0.006058895559961062,82.56840377139484,7.708431657792853e-13,219.33607573609933,1.5e-13,1.33933342911768,1,0,S3_peaking,0.35786300000000004,2290868000.0,0.3542179999999995,6.070146,6.424364,6.428009,-1.914117,0.0001632163,0.01893482,0.003219885,0.000575911,0.7008994,0.7650139,0.1746567,0.003029448,0.3705189,1.135533,0.010906012007929912,0,0,0,S3_nyq_boost,S3_peaking,S3_peaking
1095,9.210500041858383e-05,7.804891114809466e-07,6.0,0.004407904788353559,411.67783673235255,1.0661170023623355e-13,138.73201267745614,1.5e-13,1.372583249180267,1,0,S3_f_peak,1.5459270000000007,19952620000.0,0.623049,-7.954252,-7.331203,-6.408325,-6.407993,0.0004637224,0.01027502,0.001996435,0.0001041128,0.6563209,1.153788,0.2984979,0.002203952,0.3404536,1.494241,0.007934228619036407,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1096,5.4809793306839676e-05,4.876726964046644e-07,6.0,0.001017218467673964,300.0681106733793,1.1013200506310235e-13,134.49884843391774,1.5e-13,1.41768638397037,1,0,S3_peaking,0.06020200000000031,2754229000.0,0.058555999999999386,-8.73133,-8.672774,-8.671128,-10.53702,0.0004778004,0.005280596,0.0008998907,4.729368e-05,0.7248392,1.199634,0.1570334,0.0005086129,0.531959,1.731593,0.0018309932418131354,0,0,0,S3_peaking,S3_peaking,S3_peaking
1097,2.749986061654538e-05,9.15201792081665e-07,5.0,0.005185538444941784,518.5162119595095,2.05398757738886e-12,65.02024728240343,1.5e-13,1.1911550350184725,1,0,S3_f_peak,9.057578,19952620000.0,8.22636,-18.46643,-10.24007,-9.408852,-9.407518,0.0004772831,0.004915072,0.001487886,5.595332e-05,0.5240993,1.872539,0.5889921,0.002592769,-0.241124,1.631415,0.009333969200895211,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1098,6.99315557038738e-05,6.12382566199182e-07,8.0,0.004218016019434871,645.0189065245038,1.068639663831916e-13,119.731479101558,1.5e-13,1.1463247091835473,1,0,S3_f_peak,4.853915000000001,8709636000.0,2.371042000000001,-12.29222,-9.921178,-7.438305,-8.014369,0.0005455557,0.009952465,0.002024852,9.793122e-05,0.6363825,1.408743,0.2854613,0.002109008,0.1387415,1.547485,0.007592428834982768,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1099,3.177940070512136e-05,5.071135221543004e-07,2.0,0.0007924692177873041,564.2359925838626,3.538397947989969e-13,205.5609724616668,1.5e-13,1.226529650126373,1,0,S3_f_peak,3.9891739999999993,2511886000.0,3.988301,-9.617951,-5.62965,-5.628777,-11.75246,0.0004842675,0.003525071,0.0006490305,3.114694e-05,0.6757434,1.367943,0.1753745,0.0003962346,0.3506055,1.718549,0.0014264445920171473,1,0,0,,S3_f_peak,S3_f_peak
1100,4.196774705689765e-05,4.696693980329474e-07,6.0,0.0005798280035869577,50.23169489684542,9.465946219662391e-13,137.73488638010446,1.5e-13,1.4159701376212488,1,0,S3_peaking,-2.000000000279556e-06,10000000.0,-0.17118400000000022,-7.340777,-7.511961,-7.340779,-10.82831,0.0004368738,0.003448417,0.0005845138,2.809572e-05,0.7387499,1.211198,0.1385271,0.0002899144,0.5488712,1.760069,0.001043690406456524,0,0,0,S3_peaking,S3_peaking,S3_peaking
1101,5.9358791842243844e-05,1.7483878239711898e-07,6.0,0.004885459922465201,547.2032426775683,3.435129086949298e-12,97.06938773722585,1.5e-13,1.5823275130180219,1,0,S3_peaking,15.939122,2398833000.0,15.937282,-11.73106,4.206222,4.208062,-1.953488,0.0001597331,0.0190711,0.002430928,0.000708546,0.7955299,0.9706363,0.1475314,0.00244273,0.5922494,1.562886,0.008793827860437363,0,0,0,S3_peaking,S3_peaking,S3_peaking
1102,4.8014289138103696e-05,2.388273058229293e-07,2.0,0.0011641579674255005,81.78589738970788,5.083076384636573e-12,514.8000554116563,1.5e-13,1.5190064589036556,1,0,S3_nyq_boost,1.2575070000000004,724436000.0,-1.5703780000000007,8.716205,7.145827,9.973712,-7.700152,0.0002127874,0.007837851,0.001145439,0.0002012685,0.7569223,0.8654487,0.1119051,0.0005820883,0.634897,1.500346,0.0020954843413659007,0,0,0,S3_nyq_boost,S3_nyq_boost,S3_nyq_boost
1103,6.594359730403755e-05,8.66188267656466e-07,3.0,0.004177857293796413,520.616455954621,6.052649246730175e-12,52.33832681856878,1.5e-13,1.2074836195833605,1,0,S3_f_peak,14.404319000000001,19952620000.0,10.781239,-18.67078,-7.889541,-4.266461,-4.26106,0.0003081791,0.007720613,0.001677938,6.786948e-05,0.6017558,1.554858,0.3478788,0.002088929,0.1358094,1.690668,0.007520143128833543,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1104,4.8855449231413996e-05,3.3181695209235086e-07,6.0,0.001183736420694376,919.2703901292173,1.345617047502384e-13,369.6082945191317,1.5e-13,1.3717634079454093,1,0,S3_f_peak,2.7128449999999997,2884032000.0,2.654594,-5.598991,-2.944397,-2.886146,-10.26306,0.0004358992,0.006495585,0.001121139,8.830206e-05,0.7374487,1.094716,0.1433841,0.0005918696,0.4865246,1.581241,0.002130725557249877,0,0,0,S3_peaking,S3_f_peak,S3_f_peak
1105,6.251833671483791e-05,7.985465044277612e-07,4.0,0.0022653981533657113,410.724234785708,2.5510694843233246e-13,292.015699037101,1.5e-13,1.3169765219125105,1,0,S3_peaking,1.3079239999999999,2398833000.0,1.3026769999999999,-2.975062,-1.672385,-1.667138,-5.533287,0.0003893414,0.006191276,0.001206429,5.481816e-05,0.654414,1.132259,0.268943,0.001132699,0.3369747,1.469234,0.00407771667605828,0,0,0,S3_peaking,S3_peaking,S3_peaking
1106,6.47257622385492e-05,9.566869942556086e-07,6.0,0.0008005446295426297,267.42648205441867,7.090807229605236e-13,80.14102411263886,1.5e-13,1.4635847572869567,1,0,S3_f_peak,10.06364,19952620000.0,3.3222499999999986,-14.6169,-11.29465,-4.55326,-4.548913,0.0005249598,0.003668335,0.0006521819,1.941404e-05,0.7019048,1.200353,0.1932081,0.0004002725,0.5675689,1.767922,0.0014409803331767335,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1107,6.94272089204892e-05,3.2991421824264066e-07,6.0,0.0019429927942458632,55.1293478906515,9.737481954268236e-12,159.33129007454102,1.5e-13,1.3086645950338043,1,0,S3_peaking,2.044705,1202264000.0,1.6600540000000001,1.536336,3.19639,3.581041,-5.319551,0.0002010746,0.01017453,0.001771472,0.0001552679,0.7145385,1.213632,0.1465213,0.0009714987,0.4315782,1.64521,0.003497387029642554,0,0,0,S3_peaking,S3_peaking,S3_peaking
1108,8.889346512910029e-05,4.17554866276234e-07,7.0,0.0027070591859930655,110.30746247675613,8.305547176093431e-13,556.6588227613896,1.5e-13,1.1069943907045816,1,0,S3_peaking,-8.00000000005241e-05,10000000.0,-2.9397889999999993,10.79111,7.851321,10.79103,-3.834334,0.0002022011,0.01171842,0.002244452,0.0001848962,0.6647373,0.8098624,0.1733259,0.00135353,0.2366835,1.046546,0.004872706534787518,0,0,0,S3_peaking,S3_peaking,S3_peaking
1109,9.999991395690407e-05,4.472346269488446e-07,4.0,0.0005690262494582307,89.40630590340658,1.5483709339267e-13,64.00599710401866,1.5e-13,1.355594468344767,1,0,S3_f_peak,3.1677990000000005,19952620000.0,0.24412000000000056,-11.99613,-11.75201,-8.828331,-8.8252,0.0004467832,0.004961611,0.0008362075,4.174828e-05,0.7152008,1.214826,0.09429741,0.0002845131,0.5669635,1.781789,0.0010242472490248154,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1110,4.86973933467407e-05,2.0782034475425835e-07,4.0,0.0025413613721317193,360.020337016776,1.1594055009044198e-12,104.4872414820107,1.5e-13,1.5574573223030814,1,0,S3_f_peak,9.5748156,3467369000.0,9.398369800000001,-9.061756,0.3366138,0.5130596,-5.385277,0.0002278266,0.01229786,0.001758016,0.0004118921,0.7690443,1.052389,0.1390984,0.001270681,0.6148409,1.66723,0.004574450469837095,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1111,9.196544568698395e-05,9.186522659737006e-07,2.0,0.00052832368888343,51.68342125879055,3.870180188235296e-13,131.73975068003304,1.5e-13,1.3837692943336513,1,0,S3_f_peak,4.581905,19952620000.0,1.266889,-7.50049,-6.233601,-2.918585,-2.917217,0.0003812421,0.003555923,0.0006413476,1.575432e-05,0.6855454,1.194035,0.1341951,0.0002641626,0.5711639,1.765199,0.0009509826399901741,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1112,5.110874529731308e-05,1.6591990147053202e-07,6.0,0.0008763751688618854,80.083091807958,3.0530987583949495e-12,71.60707599556422,1.5e-13,1.2591782778116407,1,0,S3_peaking,1.936763,2630268000.0,1.934138,-8.85933,-6.925192,-6.922567,-10.8203,0.0003000952,0.006686277,0.0008706725,0.0002251142,0.778622,1.315458,0.07687949,0.0004381884,0.4531644,1.768622,0.0015774753039513938,0,0,0,S3_peaking,S3_peaking,S3_peaking
1113,5.189204608948219e-05,4.849019143235572e-07,5.0,0.0018008696584906557,118.09740589367728,5.086687670182379e-13,296.4484713574459,1.5e-13,1.289763139826116,1,0,S3_peaking,-1.4000000000180535e-05,10000000.0,-0.980891,2.497036,1.516145,2.497022,-7.418652,0.0002785885,0.006727449,0.001219814,7.532608e-05,0.6896773,1.167537,0.198985,0.0009004349,0.3655305,1.533067,0.0032415653852831804,0,0,0,S3_peaking,S3_peaking,S3_peaking
1114,8.640198158404822e-05,5.396249028427452e-07,4.0,0.001106042677126073,313.02590990896437,4.212007446046629e-13,105.6729276404043,1.5e-13,1.1837533376120757,1,0,S3_f_peak,4.4691469999999995,6606934000.0,3.5461959999999992,-10.05984,-6.513644,-5.590693,-5.899631,0.0003934354,0.006697464,0.001237126,4.432076e-05,0.6724168,1.373851,0.1388445,0.0005530215,0.3677088,1.741559,0.0019908768188269315,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1115,3.960247354181327e-05,2.8346974787666366e-07,5.0,0.0034252942546657097,368.45801420852104,1.977454121741217e-13,306.59896108410743,1.5e-13,1.3537436080419776,1,0,S3_peaking,0.77163536,2884032000.0,0.75356687,-0.702421,0.05114587,0.06921436,-7.529505,0.0002969604,0.009735835,0.00175328,0.0002440618,0.722639,0.9363442,0.2124665,0.001712647,0.33856,1.274904,0.006165529658398277,0,0,0,S3_peaking,S3_peaking,S3_peaking
